Customer ID,Segment,ChurnRisk,Recency,Frequency,Monetary,ChurnProbability,Action
13048,High Value Customers,High Risk,13,9,4084,92.00%, Urgent Win-Back Email
12876,High Value Customers,High Risk,57,4,4082,98.30%, Urgent Win-Back Email
15024,High Value Customers,High Risk,9,16,4076,89.40%, Urgent Win-Back Email
14913,High Value Customers,High Risk,35,8,4073,97.50%, Urgent Win-Back Email
12371,High Value Customers,High Risk,44,5,4067,97.30%, Urgent Win-Back Email
15571,High Value Customers,High Risk,11,14,4052,93.60%, Urgent Win-Back Email
17211,High Value Customers,High Risk,26,13,4047,98.00%, Urgent Win-Back Email
16791,High Value Customers,High Risk,28,15,4039,98.00%, Urgent Win-Back Email
14824,High Value Customers,High Risk,9,10,4023,88.30%, Urgent Win-Back Email
12726,High Value Customers,High Risk,27,11,4015,97.40%, Urgent Win-Back Email
15782,High Value Customers,High Risk,9,4,4014,73.00%, Urgent Win-Back Email
12721,High Value Customers,High Risk,31,8,4013,97.50%, Urgent Win-Back Email
17019,High Value Customers,High Risk,10,11,4012,89.00%, Urgent Win-Back Email
13895,High Value Customers,High Risk,27,6,4009,95.70%, Urgent Win-Back Email
16841,High Value Customers,High Risk,36,12,4006,98.30%, Urgent Win-Back Email
16719,High Value Customers,High Risk,14,14,3973,94.80%, Urgent Win-Back Email
16771,High Value Customers,High Risk,32,10,3968,98.30%, Urgent Win-Back Email
15858,High Value Customers,High Risk,15,13,3960,94.80%, Urgent Win-Back Email
15983,High Value Customers,High Risk,21,8,3959,93.10%, Urgent Win-Back Email
17667,High Value Customers,High Risk,65,9,3951,98.90%, Urgent Win-Back Email
12473,High Value Customers,High Risk,28,5,3939,95.70%, Urgent Win-Back Email
15051,High Value Customers,High Risk,22,9,3935,96.20%, Urgent Win-Back Email
15819,High Value Customers,High Risk,48,10,3935,98.30%, Urgent Win-Back Email
14498,High Value Customers,High Risk,42,10,3911,98.30%, Urgent Win-Back Email
15696,High Value Customers,High Risk,32,13,3907,98.80%, Urgent Win-Back Email
13995,High Value Customers,High Risk,14,14,3902,94.80%, Urgent Win-Back Email
12388,High Value Customers,High Risk,15,8,3901,84.20%, Urgent Win-Back Email
15811,High Value Customers,High Risk,21,7,3891,91.50%, Urgent Win-Back Email
14744,High Value Customers,High Risk,15,14,3885,94.80%, Urgent Win-Back Email
15288,High Value Customers,High Risk,42,10,3883,98.30%, Urgent Win-Back Email
15067,High Value Customers,High Risk,77,5,3878,98.30%, Urgent Win-Back Email
14565,High Value Customers,High Risk,95,5,3859,98.30%, Urgent Win-Back Email
16057,High Value Customers,High Risk,15,10,3855,93.10%, Urgent Win-Back Email
13213,High Value Customers,High Risk,56,11,3852,99.00%, Urgent Win-Back Email
16341,High Value Customers,High Risk,24,7,3851,93.60%, Urgent Win-Back Email
16466,High Value Customers,High Risk,33,15,3839,98.80%, Urgent Win-Back Email
17659,High Value Customers,High Risk,16,14,3835,96.30%, Urgent Win-Back Email
13481,High Value Customers,High Risk,45,11,3831,98.40%, Urgent Win-Back Email
12597,High Value Customers,High Risk,18,4,3811,90.10%, Urgent Win-Back Email
15421,High Value Customers,High Risk,58,10,3805,98.90%, Urgent Win-Back Email
17071,High Value Customers,High Risk,27,13,3801,98.20%, Urgent Win-Back Email
16128,High Value Customers,High Risk,17,11,3801,95.60%, Urgent Win-Back Email
14540,High Value Customers,High Risk,9,11,3795,89.50%, Urgent Win-Back Email
15827,High Value Customers,High Risk,72,28,3794,99.40%, Urgent Win-Back Email
16950,High Value Customers,High Risk,56,10,3784,98.90%, Urgent Win-Back Email
12619,High Value Customers,High Risk,15,10,3781,93.10%, Urgent Win-Back Email
14309,High Value Customers,High Risk,7,11,3781,76.70%, Urgent Win-Back Email
15494,High Value Customers,High Risk,20,5,3780,90.50%, Urgent Win-Back Email
17293,High Value Customers,High Risk,7,17,3774,76.70%, Urgent Win-Back Email
15834,High Value Customers,High Risk,69,7,3773,98.40%, Urgent Win-Back Email
15532,High Value Customers,High Risk,24,10,3772,96.50%, Urgent Win-Back Email
12530,High Value Customers,High Risk,59,9,3759,98.20%, Urgent Win-Back Email
17096,High Value Customers,High Risk,14,11,3759,89.90%, Urgent Win-Back Email
14409,High Value Customers,High Risk,70,9,3756,98.90%, Urgent Win-Back Email
14515,High Value Customers,High Risk,17,12,3749,95.30%, Urgent Win-Back Email
15370,High Value Customers,High Risk,40,8,3739,97.60%, Urgent Win-Back Email
15351,High Value Customers,High Risk,11,10,3738,92.30%, Urgent Win-Back Email
15255,High Value Customers,High Risk,66,9,3729,98.80%, Urgent Win-Back Email
12502,High Value Customers,High Risk,95,5,3724,98.20%, Urgent Win-Back Email
14593,High Value Customers,High Risk,21,12,3712,95.60%, Urgent Win-Back Email
16983,High Value Customers,High Risk,12,11,3710,92.30%, Urgent Win-Back Email
14776,High Value Customers,High Risk,50,15,3708,98.70%, Urgent Win-Back Email
16094,High Value Customers,High Risk,11,11,3696,92.30%, Urgent Win-Back Email
15953,High Value Customers,High Risk,14,18,3670,94.40%, Urgent Win-Back Email
14640,High Value Customers,High Risk,23,10,3667,96.00%, Urgent Win-Back Email
16444,High Value Customers,High Risk,45,17,3657,98.70%, Urgent Win-Back Email
17655,High Value Customers,High Risk,10,9,3652,89.40%, Urgent Win-Back Email
14857,High Value Customers,High Risk,59,7,3652,98.10%, Urgent Win-Back Email
17848,High Value Customers,High Risk,80,30,3651,99.20%, Urgent Win-Back Email
13632,High Value Customers,High Risk,24,8,3648,94.50%, Urgent Win-Back Email
17063,High Value Customers,High Risk,20,13,3639,96.30%, Urgent Win-Back Email
16748,High Value Customers,High Risk,17,14,3637,96.30%, Urgent Win-Back Email
16053,High Value Customers,High Risk,32,6,3635,97.10%, Urgent Win-Back Email
14882,High Value Customers,High Risk,26,14,3628,98.10%, Urgent Win-Back Email
15505,High Value Customers,High Risk,52,5,3611,97.10%, Urgent Win-Back Email
15791,High Value Customers,High Risk,43,5,3608,97.10%, Urgent Win-Back Email
18242,High Value Customers,High Risk,71,8,3605,98.50%, Urgent Win-Back Email
13750,High Value Customers,High Risk,53,11,3602,98.30%, Urgent Win-Back Email
12963,High Value Customers,High Risk,7,12,3602,73.70%, Urgent Win-Back Email
16325,High Value Customers,High Risk,46,12,3598,98.30%, Urgent Win-Back Email
17422,High Value Customers,High Risk,15,11,3595,93.00%, Urgent Win-Back Email
17679,High Value Customers,High Risk,52,7,3578,97.00%, Urgent Win-Back Email
17311,High Value Customers,High Risk,77,6,3567,98.20%, Urgent Win-Back Email
12645,High Value Customers,High Risk,33,8,3539,96.30%, Urgent Win-Back Email
16395,High Value Customers,High Risk,60,14,3538,98.70%, Urgent Win-Back Email
17924,High Value Customers,High Risk,11,8,3537,74.90%, Urgent Win-Back Email
15059,High Value Customers,High Risk,40,19,3524,98.00%, Urgent Win-Back Email
16347,High Value Customers,High Risk,10,11,3509,84.20%, Urgent Win-Back Email
14898,High Value Customers,High Risk,22,14,3508,95.50%, Urgent Win-Back Email
14934,High Value Customers,High Risk,81,5,3504,97.70%, Urgent Win-Back Email
13577,High Value Customers,High Risk,24,11,3489,94.40%, Urgent Win-Back Email
15306,High Value Customers,High Risk,63,9,3485,98.10%, Urgent Win-Back Email
12631,High Value Customers,High Risk,56,6,3482,97.60%, Urgent Win-Back Email
17913,High Value Customers,High Risk,58,14,3480,98.70%, Urgent Win-Back Email
13849,High Value Customers,High Risk,51,5,3469,97.30%, Urgent Win-Back Email
14533,High Value Customers,High Risk,24,11,3466,95.70%, Urgent Win-Back Email
15356,High Value Customers,High Risk,30,13,3465,97.70%, Urgent Win-Back Email
14837,High Value Customers,High Risk,89,9,3460,98.60%, Urgent Win-Back Email
13313,High Value Customers,High Risk,21,12,3445,94.80%, Urgent Win-Back Email
15974,High Value Customers,High Risk,38,7,3442,97.20%, Urgent Win-Back Email
16208,High Value Customers,High Risk,44,10,3440,97.80%, Urgent Win-Back Email
17725,High Value Customers,High Risk,15,11,3439,91.80%, Urgent Win-Back Email
12609,High Value Customers,High Risk,77,9,3436,98.60%, Urgent Win-Back Email
15916,High Value Customers,High Risk,15,13,3427,93.50%, Urgent Win-Back Email
16281,High Value Customers,High Risk,71,3,3424,98.40%, Urgent Win-Back Email
15373,High Value Customers,High Risk,7,17,3421,70.40%, Urgent Win-Back Email
14215,High Value Customers,High Risk,11,9,3416,91.00%, Urgent Win-Back Email
13979,High Value Customers,High Risk,72,7,3416,98.30%, Urgent Win-Back Email
15058,High Value Customers,High Risk,24,16,3410,96.60%, Urgent Win-Back Email
13437,High Value Customers,High Risk,13,7,3408,80.00%, Urgent Win-Back Email
13823,High Value Customers,High Risk,18,7,3403,89.40%, Urgent Win-Back Email
15114,High Value Customers,High Risk,29,12,3400,97.10%, Urgent Win-Back Email
12838,High Value Customers,High Risk,33,10,3398,97.80%, Urgent Win-Back Email
13246,High Value Customers,High Risk,17,11,3387,94.50%, Urgent Win-Back Email
13285,High Value Customers,High Risk,22,6,3365,93.70%, Urgent Win-Back Email
16818,High Value Customers,High Risk,10,11,3350,87.70%, Urgent Win-Back Email
13848,High Value Customers,High Risk,91,8,3335,98.30%, Urgent Win-Back Email
14064,High Value Customers,High Risk,28,15,3332,97.70%, Urgent Win-Back Email
15065,High Value Customers,High Risk,37,5,3327,97.30%, Urgent Win-Back Email
12865,High Value Customers,High Risk,25,4,3323,95.80%, Urgent Win-Back Email
13611,High Value Customers,High Risk,88,10,3320,98.60%, Urgent Win-Back Email
13431,High Value Customers,High Risk,66,8,3316,98.20%, Urgent Win-Back Email
13824,High Value Customers,High Risk,32,12,3315,98.00%, Urgent Win-Back Email
13131,High Value Customers,High Risk,22,7,3314,93.50%, Urgent Win-Back Email
14451,High Value Customers,High Risk,59,12,3309,98.70%, Urgent Win-Back Email
16365,High Value Customers,High Risk,17,15,3307,95.70%, Urgent Win-Back Email
14506,High Value Customers,High Risk,16,7,3291,88.50%, Urgent Win-Back Email
13650,High Value Customers,High Risk,16,10,3288,93.40%, Urgent Win-Back Email
15632,High Value Customers,High Risk,15,8,3285,80.70%, Urgent Win-Back Email
14507,High Value Customers,High Risk,23,11,3284,95.70%, Urgent Win-Back Email
14285,High Value Customers,High Risk,20,8,3284,89.40%, Urgent Win-Back Email
18188,High Value Customers,High Risk,14,6,3281,81.20%, Urgent Win-Back Email
15978,High Value Customers,High Risk,76,3,3279,98.40%, Urgent Win-Back Email
16612,High Value Customers,High Risk,32,9,3245,97.80%, Urgent Win-Back Email
15140,High Value Customers,High Risk,51,8,3244,97.20%, Urgent Win-Back Email
15602,High Value Customers,High Risk,7,16,3231,70.40%, Urgent Win-Back Email
16101,High Value Customers,High Risk,70,4,3229,98.40%, Urgent Win-Back Email
16059,High Value Customers,High Risk,65,12,3218,98.70%, Urgent Win-Back Email
16515,High Value Customers,High Risk,51,10,3216,97.80%, Urgent Win-Back Email
13268,High Value Customers,High Risk,17,11,3215,94.50%, Urgent Win-Back Email
12951,High Value Customers,High Risk,8,15,3214,74.60%, Urgent Win-Back Email
16918,High Value Customers,High Risk,49,16,3213,98.50%, Urgent Win-Back Email
13804,High Value Customers,High Risk,30,9,3209,96.80%, Urgent Win-Back Email
16107,High Value Customers,High Risk,17,7,3204,89.40%, Urgent Win-Back Email
17147,High Value Customers,High Risk,22,9,3200,95.30%, Urgent Win-Back Email
14315,High Value Customers,High Risk,44,8,3198,97.20%, Urgent Win-Back Email
15027,High Value Customers,High Risk,30,10,3196,96.80%, Urgent Win-Back Email
13397,High Value Customers,High Risk,72,10,3192,98.60%, Urgent Win-Back Email
17228,High Value Customers,High Risk,15,13,3177,93.50%, Urgent Win-Back Email
17621,High Value Customers,High Risk,20,6,3175,89.70%, Urgent Win-Back Email
16837,High Value Customers,High Risk,30,11,3171,97.10%, Urgent Win-Back Email
17640,High Value Customers,High Risk,86,6,3169,98.30%, Urgent Win-Back Email
16041,High Value Customers,High Risk,30,3,3166,95.80%, Urgent Win-Back Email
14963,High Value Customers,High Risk,9,12,3164,87.00%, Urgent Win-Back Email
16584,High Value Customers,High Risk,79,5,3164,98.30%, Urgent Win-Back Email
16400,High Value Customers,High Risk,94,9,3159,98.60%, Urgent Win-Back Email
14748,High Value Customers,High Risk,28,10,3152,96.80%, Urgent Win-Back Email
14306,High Value Customers,High Risk,50,6,3151,97.30%, Urgent Win-Back Email
17702,High Value Customers,High Risk,29,6,3144,95.70%, Urgent Win-Back Email
17354,High Value Customers,High Risk,50,4,3143,97.40%, Urgent Win-Back Email
14978,High Value Customers,High Risk,71,10,3142,98.60%, Urgent Win-Back Email
13742,High Value Customers,High Risk,16,12,3131,94.00%, Urgent Win-Back Email
14044,High Value Customers,High Risk,26,10,3123,96.80%, Urgent Win-Back Email
15199,High Value Customers,High Risk,58,10,3122,98.60%, Urgent Win-Back Email
14700,High Value Customers,High Risk,31,5,3116,97.30%, Urgent Win-Back Email
13692,High Value Customers,High Risk,24,5,3114,93.70%, Urgent Win-Back Email
13772,High Value Customers,High Risk,33,8,3114,97.20%, Urgent Win-Back Email
13538,High Value Customers,High Risk,42,12,3113,98.00%, Urgent Win-Back Email
12909,High Value Customers,High Risk,39,8,3103,97.20%, Urgent Win-Back Email
15491,High Value Customers,High Risk,94,6,3100,98.30%, Urgent Win-Back Email
13464,High Value Customers,High Risk,57,6,3098,98.20%, Urgent Win-Back Email
12937,High Value Customers,High Risk,14,9,3098,91.40%, Urgent Win-Back Email
15105,High Value Customers,High Risk,17,9,3095,94.00%, Urgent Win-Back Email
12849,High Value Customers,High Risk,30,6,3091,95.70%, Urgent Win-Back Email
14312,High Value Customers,High Risk,46,11,3090,98.00%, Urgent Win-Back Email
17552,High Value Customers,High Risk,59,12,3085,98.70%, Urgent Win-Back Email
17929,High Value Customers,High Risk,10,12,3082,87.70%, Urgent Win-Back Email
16007,High Value Customers,High Risk,47,7,3075,97.20%, Urgent Win-Back Email
13647,High Value Customers,High Risk,9,8,3072,72.50%, Urgent Win-Back Email
14038,High Value Customers,High Risk,77,5,3070,98.30%, Urgent Win-Back Email
13196,High Value Customers,High Risk,10,7,3069,73.80%, Urgent Win-Back Email
16120,High Value Customers,High Risk,58,6,3057,98.20%, Urgent Win-Back Email
16775,High Value Customers,High Risk,9,16,3057,88.20%, Urgent Win-Back Email
15241,High Value Customers,High Risk,66,11,3050,98.70%, Urgent Win-Back Email
16560,High Value Customers,High Risk,26,8,3048,95.50%, Urgent Win-Back Email
14916,High Value Customers,High Risk,70,8,3043,98.30%, Urgent Win-Back Email
15967,High Value Customers,High Risk,22,12,3042,95.70%, Urgent Win-Back Email
15754,High Value Customers,High Risk,50,9,3038,97.80%, Urgent Win-Back Email
13557,High Value Customers,High Risk,27,13,3032,97.70%, Urgent Win-Back Email
15965,High Value Customers,High Risk,16,13,3013,95.30%, Urgent Win-Back Email
14226,High Value Customers,High Risk,28,6,3003,95.70%, Urgent Win-Back Email
13635,High Value Customers,High Risk,67,4,2999,98.40%, Urgent Win-Back Email
15810,High Value Customers,High Risk,78,8,2999,98.30%, Urgent Win-Back Email
12457,High Value Customers,High Risk,65,8,2996,98.20%, Urgent Win-Back Email
17961,High Value Customers,High Risk,20,100,2996,88.40%, Urgent Win-Back Email
12854,High Value Customers,High Risk,78,7,2994,98.30%, Urgent Win-Back Email
15687,High Value Customers,High Risk,8,9,2993,74.60%, Urgent Win-Back Email
16012,High Value Customers,High Risk,34,5,2990,97.30%, Urgent Win-Back Email
15681,High Value Customers,High Risk,24,14,2990,96.60%, Urgent Win-Back Email
12374,High Value Customers,High Risk,24,4,2989,93.90%, Urgent Win-Back Email
18241,High Value Customers,High Risk,9,21,2987,88.20%, Urgent Win-Back Email
15329,High Value Customers,High Risk,38,11,2984,98.00%, Urgent Win-Back Email
16383,High Value Customers,High Risk,74,7,2975,98.30%, Urgent Win-Back Email
16416,High Value Customers,High Risk,26,9,2973,96.80%, Urgent Win-Back Email
13012,High Value Customers,High Risk,8,11,2973,74.60%, Urgent Win-Back Email
13110,High Value Customers,High Risk,30,12,2957,97.10%, Urgent Win-Back Email
13764,High Value Customers,High Risk,70,6,2953,98.30%, Urgent Win-Back Email
15757,High Value Customers,High Risk,65,6,2940,98.20%, Urgent Win-Back Email
14524,High Value Customers,High Risk,31,13,2934,98.50%, Urgent Win-Back Email
12635,High Value Customers,High Risk,89,4,2930,98.40%, Urgent Win-Back Email
15312,High Value Customers,High Risk,74,12,2930,98.80%, Urgent Win-Back Email
15862,High Value Customers,High Risk,7,13,2928,70.40%, Urgent Win-Back Email
12906,High Value Customers,High Risk,11,5,2920,80.40%, Urgent Win-Back Email
13784,High Value Customers,High Risk,9,14,2910,88.20%, Urgent Win-Back Email
13455,High Value Customers,High Risk,24,6,2906,93.70%, Urgent Win-Back Email
14233,High Value Customers,High Risk,48,7,2904,97.20%, Urgent Win-Back Email
14404,High Value Customers,High Risk,33,13,2899,98.50%, Urgent Win-Back Email
16633,High Value Customers,High Risk,16,6,2883,88.80%, Urgent Win-Back Email
18170,High Value Customers,High Risk,32,9,2878,97.80%, Urgent Win-Back Email
14005,High Value Customers,High Risk,9,5,2875,74.20%, Urgent Win-Back Email
15043,High Value Customers,High Risk,30,6,2874,95.70%, Urgent Win-Back Email
14711,High Value Customers,High Risk,9,11,2869,87.00%, Urgent Win-Back Email
16229,High Value Customers,High Risk,86,6,2868,98.30%, Urgent Win-Back Email
16225,High Value Customers,High Risk,44,15,2867,98.50%, Urgent Win-Back Email
15563,High Value Customers,High Risk,21,7,2867,91.40%, Urgent Win-Back Email
16086,High Value Customers,High Risk,58,10,2865,98.60%, Urgent Win-Back Email
16062,High Value Customers,High Risk,9,8,2863,72.50%, Urgent Win-Back Email
12685,High Value Customers,High Risk,27,6,2863,95.70%, Urgent Win-Back Email
14035,High Value Customers,High Risk,28,9,2857,96.80%, Urgent Win-Back Email
13728,High Value Customers,High Risk,36,16,2855,98.50%, Urgent Win-Back Email
16742,High Value Customers,High Risk,46,14,2853,98.50%, Urgent Win-Back Email
12352,High Value Customers,High Risk,35,10,2850,97.80%, Urgent Win-Back Email
13032,High Value Customers,High Risk,51,9,2844,97.80%, Urgent Win-Back Email
12676,High Value Customers,High Risk,24,11,2843,95.70%, Urgent Win-Back Email
16554,High Value Customers,High Risk,41,8,2842,97.20%, Urgent Win-Back Email
13477,High Value Customers,High Risk,37,11,2834,98.00%, Urgent Win-Back Email
17368,High Value Customers,High Risk,22,14,2826,96.60%, Urgent Win-Back Email
14842,High Value Customers,High Risk,43,4,2825,97.40%, Urgent Win-Back Email
16407,High Value Customers,High Risk,12,14,2822,92.80%, Urgent Win-Back Email
13719,High Value Customers,High Risk,14,11,2815,91.80%, Urgent Win-Back Email
15660,High Value Customers,High Risk,24,15,2813,96.60%, Urgent Win-Back Email
16871,High Value Customers,High Risk,21,6,2812,91.60%, Urgent Win-Back Email
14903,High Value Customers,High Risk,20,5,2811,89.70%, Urgent Win-Back Email
13330,High Value Customers,High Risk,92,6,2806,98.30%, Urgent Win-Back Email
17470,High Value Customers,High Risk,44,11,2805,98.00%, Urgent Win-Back Email
17284,High Value Customers,High Risk,59,8,2793,98.10%, Urgent Win-Back Email
12863,High Value Customers,High Risk,51,6,2793,97.10%, Urgent Win-Back Email
15073,High Value Customers,High Risk,9,8,2788,72.50%, Urgent Win-Back Email
15021,High Value Customers,High Risk,8,12,2784,74.60%, Urgent Win-Back Email
17790,High Value Customers,High Risk,26,20,2784,97.60%, Urgent Win-Back Email
16104,High Value Customers,High Risk,61,9,2779,98.50%, Urgent Win-Back Email
17591,High Value Customers,High Risk,72,8,2777,98.10%, Urgent Win-Back Email
17031,High Value Customers,High Risk,11,6,2774,79.50%, Urgent Win-Back Email
12391,High Value Customers,High Risk,21,6,2773,91.20%, Urgent Win-Back Email
13695,High Value Customers,High Risk,30,16,2771,97.60%, Urgent Win-Back Email
17720,High Value Customers,High Risk,25,10,2769,96.60%, Urgent Win-Back Email
13813,High Value Customers,High Risk,39,8,2765,97.00%, Urgent Win-Back Email
17262,High Value Customers,High Risk,51,11,2758,97.90%, Urgent Win-Back Email
14665,High Value Customers,High Risk,60,7,2750,98.10%, Urgent Win-Back Email
15841,High Value Customers,High Risk,72,9,2742,98.60%, Urgent Win-Back Email
16434,High Value Customers,High Risk,28,12,2742,96.90%, Urgent Win-Back Email
14808,High Value Customers,High Risk,39,8,2741,97.00%, Urgent Win-Back Email
15111,High Value Customers,High Risk,28,5,2731,95.40%, Urgent Win-Back Email
13211,High Value Customers,High Risk,9,10,2729,87.00%, Urgent Win-Back Email
12739,High Value Customers,High Risk,77,4,2727,98.30%, Urgent Win-Back Email
16190,High Value Customers,High Risk,39,8,2724,97.00%, Urgent Win-Back Email
16232,High Value Customers,High Risk,43,7,2713,97.00%, Urgent Win-Back Email
18173,High Value Customers,High Risk,86,5,2696,98.20%, Urgent Win-Back Email
17388,High Value Customers,High Risk,77,11,2692,98.70%, Urgent Win-Back Email
16369,High Value Customers,High Risk,17,7,2665,88.80%, Urgent Win-Back Email
13473,High Value Customers,High Risk,60,8,2658,98.10%, Urgent Win-Back Email
15671,High Value Customers,High Risk,18,7,2657,88.80%, Urgent Win-Back Email
14410,High Value Customers,High Risk,91,11,2651,98.70%, Urgent Win-Back Email
12516,High Value Customers,High Risk,77,4,2649,98.30%, Urgent Win-Back Email
13203,High Value Customers,High Risk,9,10,2648,87.00%, Urgent Win-Back Email
16618,High Value Customers,High Risk,30,5,2648,95.40%, Urgent Win-Back Email
13117,High Value Customers,High Risk,21,18,2644,95.70%, Urgent Win-Back Email
15814,High Value Customers,High Risk,16,6,2634,88.20%, Urgent Win-Back Email
12520,High Value Customers,High Risk,78,5,2634,98.20%, Urgent Win-Back Email
13644,High Value Customers,High Risk,15,4,2624,80.80%, Urgent Win-Back Email
15142,High Value Customers,High Risk,45,6,2620,97.10%, Urgent Win-Back Email
17043,High Value Customers,High Risk,31,8,2617,97.00%, Urgent Win-Back Email
15426,High Value Customers,High Risk,18,9,2615,93.60%, Urgent Win-Back Email
13700,High Value Customers,High Risk,25,13,2613,97.60%, Urgent Win-Back Email
16206,High Value Customers,High Risk,54,13,2602,98.90%, Urgent Win-Back Email
17317,High Value Customers,High Risk,45,3,2600,97.20%, Urgent Win-Back Email
15826,High Value Customers,High Risk,55,4,2598,98.20%, Urgent Win-Back Email
12412,High Value Customers,High Risk,74,6,2597,98.20%, Urgent Win-Back Email
14163,High Value Customers,High Risk,86,5,2595,98.20%, Urgent Win-Back Email
14229,High Value Customers,High Risk,51,7,2594,97.00%, Urgent Win-Back Email
14147,High Value Customers,High Risk,77,9,2590,98.60%, Urgent Win-Back Email
15062,High Value Customers,High Risk,70,8,2586,98.10%, Urgent Win-Back Email
12592,High Value Customers,High Risk,91,5,2583,98.20%, Urgent Win-Back Email
16115,High Value Customers,High Risk,9,12,2575,87.00%, Urgent Win-Back Email
17095,High Value Customers,High Risk,22,7,2572,93.10%, Urgent Win-Back Email
17002,High Value Customers,High Risk,85,7,2572,98.10%, Urgent Win-Back Email
13652,High Value Customers,High Risk,45,5,2571,97.10%, Urgent Win-Back Email
15434,High Value Customers,High Risk,7,11,2567,70.40%, Urgent Win-Back Email
13623,High Value Customers,High Risk,30,10,2566,96.60%, Urgent Win-Back Email
15747,High Value Customers,High Risk,12,9,2563,90.50%, Urgent Win-Back Email
13192,High Value Customers,High Risk,94,6,2559,98.20%, Urgent Win-Back Email
17463,High Value Customers,High Risk,15,7,2558,79.70%, Urgent Win-Back Email
16036,High Value Customers,High Risk,86,4,2557,98.30%, Urgent Win-Back Email
13862,High Value Customers,High Risk,17,9,2556,93.60%, Urgent Win-Back Email
15906,High Value Customers,High Risk,19,10,2556,93.60%, Urgent Win-Back Email
14810,High Value Customers,High Risk,40,13,2537,98.40%, Urgent Win-Back Email
14659,High Value Customers,High Risk,8,9,2530,74.60%, Urgent Win-Back Email
14790,High Value Customers,High Risk,16,10,2527,93.10%, Urgent Win-Back Email
17101,High Value Customers,High Risk,9,7,2507,72.50%, Urgent Win-Back Email
15860,High Value Customers,High Risk,40,17,2505,98.40%, Urgent Win-Back Email
12517,High Value Customers,High Risk,27,5,2503,95.40%, Urgent Win-Back Email
17288,High Value Customers,High Risk,8,11,2500,74.60%, Urgent Win-Back Email
14541,High Value Customers,High Risk,58,14,2500,98.90%, Urgent Win-Back Email
17594,High Value Customers,High Risk,84,4,2498,98.30%, Urgent Win-Back Email
15227,High Value Customers,High Risk,36,9,2488,97.70%, Urgent Win-Back Email
15117,High Value Customers,High Risk,14,8,2486,79.70%, Urgent Win-Back Email
14449,High Value Customers,High Risk,18,8,2483,88.80%, Urgent Win-Back Email
13588,High Value Customers,High Risk,15,9,2479,90.90%, Urgent Win-Back Email
17348,High Value Customers,High Risk,14,9,2476,90.90%, Urgent Win-Back Email
13134,High Value Customers,High Risk,85,6,2475,98.20%, Urgent Win-Back Email
13878,High Value Customers,High Risk,54,4,2473,98.20%, Urgent Win-Back Email
14502,High Value Customers,High Risk,19,11,2471,94.20%, Urgent Win-Back Email
12924,High Value Customers,High Risk,87,12,2469,98.70%, Urgent Win-Back Email
14421,High Value Customers,High Risk,56,6,2469,98.10%, Urgent Win-Back Email
17164,High Value Customers,High Risk,32,7,2467,97.00%, Urgent Win-Back Email
16470,High Value Customers,High Risk,51,11,2459,97.90%, Urgent Win-Back Email
17894,High Value Customers,High Risk,71,18,2453,99.00%, Urgent Win-Back Email
12701,High Value Customers,High Risk,79,6,2446,98.20%, Urgent Win-Back Email
18171,High Value Customers,High Risk,58,9,2437,98.50%, Urgent Win-Back Email
16005,High Value Customers,High Risk,11,10,2436,90.50%, Urgent Win-Back Email
13094,High Value Customers,High Risk,20,13,2433,95.10%, Urgent Win-Back Email
16638,High Value Customers,High Risk,22,15,2431,96.20%, Urgent Win-Back Email
17004,High Value Customers,High Risk,45,4,2425,97.00%, Urgent Win-Back Email
17921,High Value Customers,High Risk,63,10,2424,98.40%, Urgent Win-Back Email
15215,High Value Customers,High Risk,46,7,2422,96.90%, Urgent Win-Back Email
15089,High Value Customers,High Risk,9,6,2421,74.20%, Urgent Win-Back Email
15489,High Value Customers,High Risk,22,8,2420,92.70%, Urgent Win-Back Email
16040,High Value Customers,High Risk,64,7,2417,97.90%, Urgent Win-Back Email
13118,High Value Customers,High Risk,19,9,2415,93.20%, Urgent Win-Back Email
14205,High Value Customers,High Risk,16,9,2414,92.60%, Urgent Win-Back Email
17671,High Value Customers,High Risk,15,5,2403,79.20%, Urgent Win-Back Email
15793,High Value Customers,High Risk,14,8,2400,78.70%, Urgent Win-Back Email
12393,High Value Customers,High Risk,71,6,2399,98.10%, Urgent Win-Back Email
14414,High Value Customers,High Risk,91,8,2399,98.00%, Urgent Win-Back Email
15366,High Value Customers,High Risk,74,7,2389,98.00%, Urgent Win-Back Email
14443,High Value Customers,High Risk,53,5,2386,96.90%, Urgent Win-Back Email
17623,High Value Customers,High Risk,32,7,2384,96.90%, Urgent Win-Back Email
17905,High Value Customers,High Risk,70,13,2384,98.90%, Urgent Win-Back Email
14554,High Value Customers,High Risk,9,4,2381,74.90%, Urgent Win-Back Email
13908,High Value Customers,High Risk,79,4,2370,98.20%, Urgent Win-Back Email
14295,High Value Customers,High Risk,39,5,2363,96.90%, Urgent Win-Back Email
17634,High Value Customers,High Risk,35,9,2362,97.50%, Urgent Win-Back Email
16676,High Value Customers,High Risk,33,6,2362,96.90%, Urgent Win-Back Email
13614,High Value Customers,High Risk,23,6,2359,92.90%, Urgent Win-Back Email
15549,High Value Customers,High Risk,76,8,2346,98.00%, Urgent Win-Back Email
16085,High Value Customers,High Risk,22,12,2344,95.20%, Urgent Win-Back Email
13055,High Value Customers,High Risk,77,4,2321,98.20%, Urgent Win-Back Email
